100
13.6015 48.6621 33.2415 59.5063 21.095 32.6497 34.1321 59.5063 35.171 32.6497 0 34.0588 22.8473 27.5136 43 46.6154 48.7647 24.3516 34.0588 68.9638 66.6408 50.636 61.8466 30.2324 51.264 34.9285 54.0833 16 52 57.7062 28.2312 41.9762 51.4782 80.7217 62.6418 27.313 23 72.6705 48.1041 42.2019 7 45.8912 45.3431 26.2488 64.2573 62.6418 46.6154 25.9615 54.7449 51.1566 26.2488 50.9215 43.566 11 9 32.8024 39.6989 36.4005 50.8035 68.9638 47 29.6816 38.4708 46.6905 68 47.8539 63.5689 33.6155 63.7024 65 62.2415 42.2019 54.5894 73.8173 26 41 54.0833 4 61.6117 51.264 46.2385 60.208 67.4759 60.4649 15 21.5407 31.6228 25.4951 63.7024 54.0833 64.2028 27.5136 58.0086 34 22.6716 47.4236 26.9072 26.6833 56.6127 43.9318 
27.5136 56.356 54.8179 56.7186 52.7731 24.6982 5 56.7186 11 24.6982 34.0588 0 48.7647 61 56.4004 68.7677 26.5707 36.0694 4 44.4072 40.4599 58.1378 29.0689 31.9061 72.1388 44.4072 23.3452 36.7696 63.8122 33.6155 60.6712 60.8112 19.2354 61.7414 32.8024 15.8114 42.2019 50.2494 49.98 27 34.3657 63.7024 32 37.4833 36.0694 32.8024 21.9317 10.2956 70.6045 17.1172 37.4833 52.811 10.2956 35.171 43.0465 62.6418 68 11 67.4759 44.4072 59.6406 16.6433 16 34 42.8019 65.192 34.7131 35.3553 49.8197 37.4833 47.8539 37.108 61.7414 51.9711 60.0333 54.8179 26.2488 34.0588 30.5287 72.1388 48.1041 26.9258 54.7449 52 36.4005 31.6228 63.2456 11.4018 49.8197 26.2488 44.3847 60.407 49 2 21.4009 23.7697 55.0273 60.1332 58.5235 14.2127 
36.2353 31.9061 11 47.3814 33.2415 34 46.6154 47.3814 44.643 34 22.8473 48.7647 0 20.8087 23.7697 23.7697 52.0384 17.1172 47.0106 70.214 69.4622 33.6155 77.8267 26.3059 28.4605 21.4009 71.5612 38.0789 32.28 60.2993 36.2353 20 61.6117 76.4853 69.0652 35.4401 9.21954 71.8401 35.3836 43.1856 29.4109 24 43.9318 17.4642 69.029 69.0652 52.0865 44.0454 33 65 17.4642 37.4833 59.0593 33.2415 21 44.3847 19.2354 54.8179 29 70.214 27.5136 50.2494 58.0517 44.3847 69.8713 26 69 27.2029 58.1378 69.1158 57.2713 36.4005 37.1214 72.4224 27.0185 21.9317 60.075 26.5707 69.3542 28.4605 34.0588 70.8308 60.5392 51.8652 37.108 44.3847 17.2627 37.5766 58.1378 60.075 62.6418 34.4819 50.2494 47.8539 44.4072 52.0096 41.9762 31.9061 42.0119 53.3667 
39.4462 51.7397 28.6007 68.0147 21.5407 52.3927 60.2993 68.0147 60 52.3927 27.5136 61 20.8087 0 42.8019 34.9285 70.406 36.7696 60.407 89.56 88.295 53.2635 89.2861 45.8803 39.8121 42.2019 81.5966 36.0694 50.2494 79.0759 20 36.2353 77.026 97.0618 86.4696 51.0392 29.5296 91.7606 56.0803 62.0967 30.5287 39.8121 63.5689 37.5766 87.1321 86.4696 69.5845 53.4509 48.1041 78.0897 37.5766 58.0517 70.8308 32.8024 19.2354 29 21 63.9062 44.3847 89.56 46.0435 56.7979 65.7951 64.2573 89.0225 41.6293 86.8332 47.4236 78.7718 87.4757 77.8267 56.7979 56.4004 92.477 9 41.2311 77.5242 29.0689 86.1452 39.8121 54.8179 86.093 81.3019 72.6705 35.3836 44.6878 9 51.1566 78.7718 77.5242 82.6378 18 71.0211 60.6712 49.2443 69.8713 30.0832 15 62.2415 69 
54.5894 9.43398 14.2127 27.313 56.921 33.3017 52.4976 27.313 48.0833 33.3017 43 56.4004 23.7697 42.8019 0 18 47.4236 21.5407 53.2635 60.6712 61.6117 10.6301 83.4506 24.7588 18.6815 12.0416 79.511 59 9 53.4509 59.9333 9.21954 62.426 61 65 40.6079 20 60.0333 17.1172 38.4708 50 9.21954 36.4005 19.6977 63.2456 65 49.7393 55.9017 14.2127 69.3542 19.6977 17.72 65.9469 54 43.9318 68.1542 29.0689 65.5134 11.4018 60.6712 4 64.0781 69.8355 35.7351 61 9.84886 63.9062 22.0227 43.1856 62.6418 43.0465 26.5707 13.6015 60 50.2494 2 56.7979 47 66.6408 18.6815 17 71.0211 43.9318 34.7131 58 63.5059 36.0694 45.4863 43.1856 56.7979 51.1566 58.1378 34.2345 54.8179 60.4401 48.7647 65.521 55.4707 20.2485 54.8179 
59.9333 26.4764 14.2127 44.3847 54 48.3011 65.6049 44.3847 62.1289 48.3011 46.6154 68.7677 23.7697 34.9285 18 0 64.195 32.8024 66.2193 78.5175 79.2465 26.9258 97.2008 39.3573 5 27.5136 92.0978 61.6847 20.1246 70.8308 54.5894 9.21954 77.8267 78.7718 81.9085 53.6004 26.9072 78.0256 35.0571 55.0273 53.1413 9.21954 53.6004 31.6228 80.5233 81.9085 65.9242 65.9469 14.2127 83.4865 31.6228 35.3553 78.8733 56.921 43.9318 63.5059 15.2643 76.4199 11.4018 78.5175 18.4391 73.0068 80.1561 53.1507 78.7718 9.84886 81.0432 37.6962 61.131 80.05 61.0328 43.9318 28.2312 78 43.7379 18.1108 73.3894 50.3289 83.2166 5 35 86.764 61.6604 52.469 60.7289 68.1542 26.2488 57.3847 61.131 73.3894 69.1158 52.6118 52.1536 67.4759 67.7422 65.192 63 49.6488 36.6879 69.8355 
48.7955 43.0116 52.7731 35.8469 69.8355 18.1108 21.9317 35.8469 16.6433 18.1108 48.7647 26.5707 52.0384 70.406 47.4236 64.195 0 35 22.8473 20.2485 18.0278 44.2041 41.6293 26.0768 65.9242 36.6879 41.7732 58.0517 51.8652 8.94427 76.922 55.0273 17.8885 35.3553 17.72 21.6333 43 24.7588 34.0588 9.21954 52.4309 56.4624 11.4018 35.0571 17 17.72 5 34.9857 60.5392 28.1603 35.0571 36.0694 30 54.8179 56.8595 81.3019 69.3542 37.108 58.5918 20.2485 49.2443 42.9535 41.9762 12.7279 19.2354 57.2713 17.1172 26.6833 24 17.1172 22 21.095 46.7547 26.2488 72.7324 46.6154 9.43398 50.774 19.2354 65.9242 32.8024 24.7588 29 28.4605 57.3847 55.4437 69.1809 25.4558 24 9.43398 17.8885 76.0592 25.632 24.6982 46.0435 3 74.6324 74.8465 40.4599 14 
34 25 19.2354 35.3553 42.8019 17.1172 32.8024 35.3553 29.5296 17.1172 24.3516 36.0694 17.1172 36.7696 21.5407 32.8024 35 0 33.4215 53.1507 52.345 27 64.405 9.21954 36.0694 11 59.4138 39.8121 30.0832 43.1856 48.0833 24.7588 45.8803 60.5392 52.2398 20.8087 8 55.0273 23.7697 26.0768 31.0483 27.8029 26.9258 2 52 52.2398 35.3553 34.4819 35.3553 50.774 2 26.5707 46.0977 34.9285 28.6007 54.8179 34.7131 44.4072 31.9061 53.1507 25.2982 42.5441 48.5489 27.5136 52.7731 29.4109 52.0384 10.8167 42.4382 52.0384 41.3401 20.2485 31 55.7136 41.0488 19.6977 43.2897 28.1603 52.7731 36.0694 21.9317 55.0273 45.4533 37.4833 38.833 43 34.3657 24.7588 42.4382 43.2897 45.8803 46.6905 35.3836 34.7131 39.0512 35.1283 50.2494 44.6878 32.28 37.6962 
29.0689 52.8394 52.4309 52.7731 53.6004 21.0238 1 52.7731 7 21.0238 34.0588 4 47.0106 60.407 53.2635 66.2193 22.8473 33.4215 0 41.2311 37.4833 54.5894 31.0644 28.6007 69.4262 41.2311 26.2488 38.4708 60.4649 30.2324 61.3922 58.0517 17.72 58.1378 30.5287 12.7279 39.9625 46.8722 46.2385 23 35.171 60.8112 28 34.7131 33.4215 30.5287 18.3576 12.7279 67.4759 18.0278 34.7131 49.0408 12.7279 36.4005 43.0465 63.9062 66.2118 15 64.4438 41.2311 56.4004 20.1246 20 30 39.6989 62.2415 32.2025 31.9061 45.8912 34.7131 43.9318 33.2415 58.1378 48.5489 60.0333 51.7397 23.3452 34.5254 28.6356 69.4262 44.3847 26.1725 50.8035 48 38.0132 34.0588 62.0967 9.48683 45.8912 23.3452 40.7185 61 45 2 24.0416 20.1246 56.4624 60.531 54.7083 11.4018 
68.7677 53.8516 69.029 40.3113 90.05 37.3363 40.4599 40.3113 36.0694 37.3363 68.9638 44.4072 70.214 89.56 60.6712 78.5175 20.2485 53.1507 41.2311 0 5 54.4059 49 43.9318 79.2465 52 52.7731 78.1025 62.6418 11.4018 97.0618 69.3542 28.4605 20 16 41.8808 61 7 44.3847 27.5136 72.6705 69.8713 26.3059 52.7731 11 16 23.3452 53.9073 71.8401 39.0512 52.7731 45.2217 44.3847 75 76.922 101.548 86.093 53.7122 70.8308 0 61.3922 61.0328 58.1378 26.0768 2 70.214 13 43.2897 21.4009 9 20.2485 35 55.7136 9 92.477 60.407 18.3576 71.0211 20 79.2465 43.9318 29 24.7588 30.5287 77.4661 74.9667 87.4757 45.4533 21.4009 18.3576 10.2956 96.1509 29.0689 42.8019 65.192 22.0227 94.8683 94.8472 47.4236 30.2324 
65.6049 55.3624 69.0652 43.0116 87.6584 35.9026 36.7696 43.0116 32.8024 35.9026 66.6408 40.4599 69.4622 88.295 61.6117 79.2465 18.0278 52.345 37.4833 5 0 56.0803 44 43.1856 80.2808 52.2398 47.8539 75 64.2573 9.21954 94.8472 70.0357 23.7697 25 11 39.3573 60.2993 12 45.8803 26.3059 69.9714 70.8308 26.0192 52.1536 6 11 20.2485 50.2096 73.3894 34.2053 52.1536 47.0106 39.8121 72.111 74.8465 98.9798 86.0058 49.3964 72.1249 5 62.6418 57.0088 53.7122 26.1725 3 71.3092 8 43 24.7588 4 23.3452 35.3553 57.6975 14 90.7579 61.1882 14.2127 68.4763 15 80.2808 45.2217 24 28.6007 33.4215 74.4043 71.4493 86.7006 42.4382 24.7588 14.2127 13.4536 94.0213 31.6228 38.9487 61.5224 19.2354 92.1141 92.8493 49.7393 26.2488 
61 2 24.7588 17.4642 66.3099 33.6155 53.7122 17.4642 48.5489 33.6155 50.636 58.1378 33.6155 53.2635 10.6301 26.9258 44.2041 27 54.5894 54.4059 56.0803 0 83.2406 26.5707 26.0768 16 80.455 66.4831 8.24621 48.7647 69.8355 19.2354 60.8112 52.1536 61.0574 42.5441 28.1603 52.7731 10.2956 36.0694 57.5587 17.72 32.8024 25 58.5918 61.0574 47.4236 59.4811 17.4642 69.029 25 9.21954 66.888 61.5224 52.811 77.8203 39.4462 68.1542 17 54.4059 8.544 68.1542 72.8011 31.6228 55.0273 17.2627 59.5399 22.8473 35.1283 57.6975 35.3553 23.3452 4 52.469 60.4649 12.0416 53.6004 54.5894 63.2456 26.0768 11.4018 68.7677 35.0571 26 65.4905 70 46.6905 48.1041 35.1283 53.6004 44.3847 68.0955 26.1725 56.356 65.6201 46.0977 74.6726 65.5134 9.84886 53.9073 
52.1536 81.6884 83.4865 77.3692 78.1025 50.2096 31.6228 77.3692 35.3836 50.2096 61.8466 29.0689 77.8267 89.2861 83.4506 97.2008 41.6293 64.405 31.0644 49 44 83.2406 0 58.7282 100.265 71.4493 9.48683 60.0083 89.9389 42.9535 86.093 88.8651 23.7697 69 33 43.6005 71.0211 56 73.8173 47.7074 60.531 91.4385 51.9711 65.6049 38 33 37.1214 35.9026 97.5807 14.2127 65.6049 76.2758 18.7883 60.1332 70.6116 86.1452 97.0618 26.0768 94.7945 49 86.2786 35.0143 26.1725 53.7122 47 92.7631 36 61.5224 64.2884 40 62.3618 60.2163 86.4002 58 87.2983 82.0731 34.2053 61 29 100.265 72.2011 20 69.1231 70.0071 60 52.2398 92.1141 40.3113 64.2884 34.2053 54.7449 86.209 67.2309 30.0167 43 38.9102 78.1601 86.4696 81.3019 29.4109 
37.108 24.6982 26.9258 30.0832 50.2096 8.94427 27.8029 30.0832 23.3452 8.94427 30.2324 31.9061 26.3059 45.8803 24.7588 39.3573 26.0768 9.21954 28.6007 43.9318 43.1856 26.5707 58.7282 0 41.8808 12.7279 54.8179 44.3847 31.9061 34.0588 56.0803 30.5287 38.4708 51.8652 43.566 16.1245 17.1172 45.8803 20 17 36.2353 32.8024 17.72 9 43.0465 43.566 26.9258 32.9848 38.9487 44.6878 9 23 41.2311 39.8121 36.0694 62.2415 43.2897 41.6293 36.0694 43.9318 27.8029 41.7732 46.2385 18.3848 43.566 34.0588 43.1856 4 34.0588 43 32.8024 12.0416 30.3645 46.6154 49.7393 23.3452 34.7131 33.6155 44.3847 41.8808 18 47.4236 37.4833 30.2324 43.4626 45.8912 43.566 21.5407 34.0588 34.7131 36.7696 54.8179 27.8029 30.2324 40 26.4764 57.0088 53.0094 29 30.5287 
64.4748 26 18.3576 43.4166 59 50.774 68.7677 43.4166 65 50.774 51.264 72.1388 28.4605 39.8121 18.6815 5 65.9242 36.0694 69.4262 79.2465 80.2808 26.0768 100.265 41.8808 0 29.5296 95.483 66.4831 18.4391 72.1249 59.5399 11.4018 80.2621 78.2304 83.5703 56.7274 30.8058 78.3135 35.1283 56.8595 57.8705 9.48683 55.0273 34.7131 81.9085 83.5703 67.9779 69.814 10.8167 86.4002 34.7131 35 82.134 61.6847 48.8365 68.469 19.6977 80.1561 9.21954 79.2465 18.0278 77.1038 84.0238 54.4059 79.6241 9.05539 82.5409 39.8246 61.0082 81.3204 61.0737 45.2217 26.6833 78.1601 48.6621 19.3132 75.2396 55.0273 85.0882 0 35.3553 89.0674 61.131 52.0384 65.521 72.8011 31.0483 60.8112 61.0082 75.2396 69.5845 57.5587 52.0096 70.7672 72.0694 67.1193 68 54.5894 35.5106 72.4017 
45 14 17.1172 26.2488 51.9711 21.4009 40.4599 26.2488 36.0694 21.4009 34.9285 44.4072 21.4009 42.2019 12.0416 27.5136 36.6879 11 41.2311 52 52.2398 16 71.4493 12.7279 29.5296 0 67.4759 50.636 19.6977 43.566 56.4004 18.3848 50.774 55.7136 54.4059 28.6007 13.6015 52.469 14.2127 27.5136 41.7732 20.2485 26.3059 9 53.1507 54.4059 38.4838 44.3847 26.2488 57.3847 9 16.6433 53.9073 45.7056 38.0132 63.8122 34.2345 53.7122 23.3452 52 15.2643 52.811 58.1378 26.0768 52.0384 21.4009 53.6004 10.2956 37.3363 52.7731 36.6879 17 20 52.7731 48.0833 10.6301 45.8803 38.833 55.7136 29.5296 12.7279 59.5399 39.3573 30.5287 49.6488 54 37.5766 33.6155 37.3363 45.8803 43.2897 54.8179 29.0689 42.8019 49.8197 37.6962 59.9333 52.4976 21.9317 43.0116 
43.566 78.7718 78.1025 76.5506 69.3542 46.8722 27.0185 76.5506 31.9061 46.8722 54.0833 23.3452 71.5612 81.5966 79.511 92.0978 41.7732 59.4138 26.2488 52.7731 47.8539 80.455 9.48683 54.8179 95.483 67.4759 0 51.0392 86.6083 45 77.3175 84.1487 25 72.5603 37.108 38.9487 65.437 59.6825 71.5891 46.2385 52.1728 87 50.9215 60.8112 41.9762 37.108 36.8782 28.2312 93.723 14 60.8112 74.2428 13.6015 51.4782 62.6418 77.026 90.7359 17.72 90.6863 52.7731 82.6196 26.0768 17 52.811 50.8035 88.459 40.025 58.0086 65.4905 43.9318 63.5059 58.1378 83.863 61.6604 79.0759 77.9872 36 52.8867 33.2415 95.483 69.8355 24.6982 70.4557 70.0928 51.0882 43.0465 85 34.7131 65.4905 36 57 77.5242 67.1863 24.7588 34.1321 38.833 69.029 77.9295 79.6241 28.1603 
9.43398 64.4981 48.8365 74.3303 18.6815 44.6542 38.9487 74.3303 42.2019 44.6542 16 36.7696 38.0789 36.0694 59 61.6847 58.0517 39.8121 38.4708 78.1025 75 66.4831 60.0083 44.3847 66.4831 50.636 51.0392 0 68 66.7083 26.4764 57.7062 55.9464 92.1954 68.9638 36.7967 39 82.7587 63.3246 53.2635 9 61.6604 57.2014 41.7732 71.5612 68.9638 54.8179 26.5707 70.5762 52.3927 41.7732 66.2193 43.9318 5 18.3576 26.3059 52.8394 34.1321 66.6108 78.1025 63 25 34.0588 58.8218 76.8375 63.6396 70.4911 48.1041 76.2758 72.6705 74.6324 55.9017 70.4557 84.1487 30.5287 57 61.2944 12 67.082 66.4831 61.4003 63.5689 80.455 74.2428 1 8.94427 42.8019 32.6497 76.2758 61.2944 75.0067 26.9258 71.5891 37.5766 17.0294 56.0803 18.4391 27.8568 72.0347 49.7393 
63.5059 8.94427 21.9317 25.0799 65.521 39.8246 59.6406 25.0799 54.8179 39.8246 52 63.8122 32.28 50.2494 9 20.1246 51.8652 30.0832 60.4649 62.6418 64.2573 8.24621 89.9389 31.9061 18.4391 19.6977 86.6083 68 0 56.7979 68.1542 14.2127 68.0147 60.0333 68.9638 48.0208 29 61 18.3848 43.4166 59 11.4018 40.4969 28.1603 66.6408 68.9638 54.8179 64.0781 9.21954 75.743 28.1603 17.4642 73.0068 63 52.7731 76.5506 34.0588 73.3553 9.21954 62.6418 5 72.45 77.8203 39.4462 63.2456 10.2956 67.5352 28.6007 43.2897 65.7951 43.566 30.8058 8.24621 60.6712 58.1378 11 61.2944 56 71.0211 18.4391 19.2354 76.2168 43 34.0588 67 72.4431 42.8019 53.2353 43.2897 61.2944 52.6308 66.3099 34.3657 62.1289 69.1231 53.6004 74.2159 63.561 17.1172 60.8112 
57.3847 47.8539 60.208 37.4833 78.7718 26.6833 29.4109 37.4833 24.7588 26.6833 57.7062 33.6155 60.2993 79.0759 53.4509 70.8308 8.94427 43.1856 30.2324 11.4018 9.21954 48.7647 42.9535 34.0588 72.1249 43.566 45 66.7083 56.7979 0 85.8662 61.6117 20 28.4605 12.7279 30.5287 51.1566 16.6433 38.4708 17.1172 61.2944 62.6418 17.2627 43.0465 9.84886 12.7279 12.0416 42.8019 65.7951 31 43.0465 39.9625 34.9285 63.6003 65.7951 90.2109 77.0584 43.4626 64.2573 11.4018 54.7814 50.2494 48.1041 17.72 10.2956 63.2456 10.8167 34.0588 21.5407 9.21954 19.6977 26.9258 50.774 18.3576 81.5966 52.8867 9 59.6825 15.8114 72.1249 37.5766 23.7697 26.2488 28.6007 66.0681 63.7024 77.5242 34.0588 21.5407 9 12 85 26.2488 31.9061 54.037 10.6301 83.4865 83.7735 43.4166 19.6977 
